,0,1,2
185,Coffee Hive - The Adelphi,1.291343349,103.8515579
186,Khushboo – The Fragrance of India - Boat Quay,1.2863083892823266,103.84963455627415
187,Bob The Burger Builder™ - Robinson Suites,1.28090311,103.849731
188,The SaladBox - Lavender,1.3082221693660188,103.86230993681488
189,The Liquor Cabinet - Cross Street Exchange,1.283273572,103.846902
190,The Cocoa Trees - North Bridge Road,1.294142,103.853102
191,"The Ritz-Carlton, Millenia Singapore Festive Store - Ritz-Carlton Millenia Singapore [Islandwide Delivery]",1.291182,103.85985
192,Kopi & Tarts - The Centrepoint,1.302357,103.840142
193,Kerala Curry Nation @ Kerala Style Curry and Kebab Cuisine in Heat of the City - Jalan Besar,1.30935,103.85757
194,Lahore Kebab House: The Best Curry & Kebab in Town. Quality Indian and Pakistani Cuisine,1.30935,103.85757
195,The Royal Kabab & Briyani Authentic Indian British Curry | Kebab Briyani Restaurant - Goldhill Shopping Centre,1.317992,103.843709
196,Hummus N Curry House� @Scotts Road/ A Authentic Middle Eastern and Modern Indian Restaurent in Heart of the city,1.31811,103.84408
197,The Grill N Biryani Hut- A Indian B.B.Q & Dum Briyani Restaurent @ located in the Heart of the City,1.30935,103.85757
198,Butter N Naan Northern Indian Modern Tandoor Cusine @Heart of the City in Central Singapore,1.31806,103.8437
199,The Great Punjab North Indian Cuisine - Jalan Besar,1.30935,103.85757
200,The Great Punjab North Indian Cuisine - Jalan Besar,1.30935,103.85757
201,"The Swad, A Veg / Non Veg Restaurant, In Near East Coast Area - Chancerlodge Complex",1.31466826705395,103.87725223426
202,The Mint Leaf Of Mumbai @ Scotts Road | Exotic Indian | Kebab | Curry Biryani Restaurant - Goldhill Shopping Centre,1.31811,103.84408
203,"The Biryani Multi-cuisine @Central Singapore, Authentic Hydrabadi Biryani and Curry Kebab - Chancerlodge Complex",1.3146274666253812,103.87738054956147
204,New Shah Alam Restaurant - Circular Road,1.2872582456583075,103.84894450942261
205,ABC Maju Restaurant Pte. Ltd. - Balestier Road,1.321482176438181,103.85309122824049
206,Oriental Ice Bistro - Urban Lofts,1.3142709,103.85408166666666
207,Oriental Ice Bistro - Urban Lofts,1.3142709,103.85408166666666
