,0,1,2
171,HANS IM GLÜCK German Burgergrill - Boat Quay,1.28798635,103.8493528
172,Senor Taco - Chijmes (#01-19),1.2948643249999998,103.8523056
173,Big Appetite Food Court - Suntec City Mall,1.29492,103.85948
174,New Ubin CHIJMES (#02-01B/C),1.2951357,103.85261021999999
175,800 Degrees Woodfired Pizza,1.314618,103.894738
176,Buddies Chef Grill - Jalan Bukit Merah,1.28666053886226,103.80747686
177,Maki-San - Cathay Cineleisure Orchard,1.30141943,103.83663920000001
178,Poke Theory - Tripleone Somerset,1.300260050327093,103.83734378251538
179,Shihlin Taiwan Street Snacks - 313 Somerset,1.3010411,103.838459
180,Tea Villa Cafe - East Coast Road,1.3055136,103.9043207
181,Maki-San - Cathay Cineleisure Orchard,1.30141943,103.83663920000001
182,The Fine Line - Boat Quay,1.28751,103.84922
183,LingZhi Vegetarian - Liat Towers,1.3051781,103.83048504545454
184,800 Degrees Woodfired Pizza,1.314618,103.894738
185,KFC - Far East Plaza,1.3072212600475268,103.83323576681107
186,Piccante Pronto - Cluny Food Court,1.31674,103.818286
187,Eight Treasures Vegetarian ; Well Loft - South Bridge Road,1.28159,103.84462
188,Rubato - Greenwood Ave,1.3311167,103.8070562
189,La Takorea Korean-Mexican Cuisine - Cuppage Terrace,1.301847,103.840284
190,Karaku Unagi 花楽鰻 - Mohamed Sultan Road,1.2922625,103.840818717949
191,Kooks Creamery - The Cathay,1.299332193215742,103.8477181
192,Pilipino Cafe - Lucky Plaza,1.3044371,103.83382561428571
193,The Social Kitchen - YMCA Complex,1.2977117,103.8481897
194,Taste of North Indian Cuisine Tandoor - Toa Payoh North 🏍,1.34319,103.85139
195,Full of Luck – Scotts Road,1.31168531604027,103.836598105351
196,Well Smoocht - Sin Ming Centre,1.3536567167122775,103.8359181
197,International Cakes & Afternoon Treats @ Rasapura Masters - Marina Bay Sands,1.2833532,103.8599263
198,Nagara Charminar Authentic North Indian Cusisin Mughlai - Toa Payoh North 🏍,1.34319,103.85139
199,Viva Loca - Katong Square,1.304667034805803,103.90445484170391
200,Golden Pillow 933 - Enterprise One,1.333123,103.902307
201,Domino's Pizza - Kiliney,1.2986775,103.839404
202,Chicky Fun Chicken Rice - Singapore General Hospital,1.279884,103.834317
203,Boater's Bar - Sentosa Cove,1.24586788653505,103.839353995515
204,Tanyu - Bugis Junction,1.299240024153633,103.855533789287
205,PS.Cafe Petit - Tiong Bahru,1.2834193,103.83117167224297
206,TANGS Market - Orchard Road,1.30501,103.832898
207,Pasta E Formaggio - Oxley Tower,1.2789099,103.8484817
208,Na Xie Nian BBQ 那些年烤吧 - Income At Princep,1.299012,103.849424
209,Song Fa Bak Kut Teh - Harbourfront Centre,1.2650411613193882,103.82017905883492
210,Bali Thai - Suntec City Mall,1.2944095,103.85802657826088
211,Han's - Marina Square,1.291333,103.85818902
212,25 Degrees Burgers & Liquor Bar - Hotel G,1.300593,103.851633
213,Hoshino Coffee - Capitol Singapore,1.2928998,103.8514608
214,Tangmen - Orchard Plaza,1.3012286943727225,103.84109949706858
215,Chir Chir Fusion Chicken Factory - Somerset 313,1.301258999995775,103.83834431999999
216,Wursthans Switzerland - Paya Lebar Quarter Mall,1.3175649828198743,103.89357662097046
217,Gong Yuan Ma La Tang - Funan,1.2915614747726352,103.84985594470442
218,Swensen's - Parkway Parade,1.3013729915534182,103.90574172950579
219,D.o.p Mozzarella Bar & Restaurant - The Quayside #01-04A,1.290087,103.839298
